Today's Date:	12 February 2012	Date of Test:	9 February 2012, 10:53:38 PM
Filename:	MB_U01_MZ22A_4-2-Long-Test	Tester Channel:	18
Procedure:	MB_Z22F_4-1-Long-Test.000	Description:	Z22F Long Test
Comment:	CV=4.2
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
63	1	4	  0d 01:01:0.0500000007450581	  0d 01:00:0.0500000007450581	0.00050	0.00188	0.00050	3.75273	D	1	02/09/2012 11:54:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
64	1	4	  0d 01:02:0.0500000007450581	  0d 01:01:0.0500000007450581	0.00051	0.00191	0.00050	3.75265	D	1	02/09/2012 11:55:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
65	1	4	  0d 01:03:0.0500000007450581	  0d 01:02:0.0500000007450581	0.00052	0.00194	0.00050	3.75250	D	1	02/09/2012 11:56:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
66	1	4	  0d 01:04:0.0500000007450581	  0d 01:03:0.0500000007450581	0.00052	0.00197	0.00050	3.75227	D	1	02/09/2012 11:57:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
67	1	4	  0d 01:05:0.0500000007450581	  0d 01:04:0.0500000007450581	0.00053	0.00200	0.00050	3.75204	D	1	02/09/2012 11:58:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
68	1	4	  0d 01:06:0.0500000007450581	  0d 01:05:0.0500000007450581	0.00054	0.00204	0.00050	3.75204	D	1	02/09/2012 11:59:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
69	1	4	  0d 01:07:0.0500000007450581	  0d 01:06:0.0500000007450581	0.00055	0.00207	0.00050	3.75174	D	1	02/10/2012 12:00:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
70	1	4	  0d 01:08:0.0500000007450581	  0d 01:07:0.0500000007450581	0.00056	0.00210	0.00050	3.75158	D	1	02/10/2012 12:01:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
71	1	4	  0d 01:09:0.0500000007450581	  0d 01:08:0.0500000007450581	0.00057	0.00213	0.00050	3.75128	D	1	02/10/2012 12:02:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
72	1	4	  0d 01:10:0.0500000007450581	  0d 01:09:0.0500000007450581	0.00057	0.00216	0.00050	3.75120	D	1	02/10/2012 12:03:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
73	1	4	  0d 01:11:0.0500000007450581	  0d 01:10:0.0500000007450581	0.00058	0.00219	0.00050	3.75097	D	1	02/10/2012 12:04:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
74	1	4	  0d 01:12:0.0500000007450581	  0d 01:11:0.0500000007450581	0.00059	0.00222	0.00050	3.75090	D	1	02/10/2012 12:05:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
75	1	4	  0d 01:13:0.0500000007450581	  0d 01:12:0.0500000007450581	0.00060	0.00226	0.00050	3.75067	D	1	02/10/2012 12:06:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
76	1	4	  0d 01:14:0.0500000007450581	  0d 01:13:0.0500000007450581	0.00061	0.00229	0.00050	3.75044	D	1	02/10/2012 12:07:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
