Today's Date:	21 June 2012	Date of Test:	17 June 2012, 01:05:16 AM
Filename:	MB_VZ02_U03_T435_DLongTest-0_5mA	Tester Channel:	20
Procedure:	MB_Z02_LongTest.000	Description:	MB_SOC and ImpedanceCheck at 4.35V
MB_ImpedanceCheck
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
38	1	5	  0d 00:35:0.0399999991059303	  0d 00:34:0.0399999991059303	0.00028	0.00114	0.00050	4.01274	D	1	06/17/2012 1:40:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
39	1	5	  0d 00:36:0.0399999991059303	  0d 00:35:0.0399999991059303	0.00029	0.00117	0.00050	4.01213	D	1	06/17/2012 1:41:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
40	1	5	  0d 00:37:0.0399999991059303	  0d 00:36:0.0399999991059303	0.00030	0.00121	0.00050	4.01122	D	1	06/17/2012 1:42:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
41	1	5	  0d 00:38:0.0399999991059303	  0d 00:37:0.0399999991059303	0.00031	0.00124	0.00050	4.01053	D	1	06/17/2012 1:43:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
42	1	5	  0d 00:39:0.0399999991059303	  0d 00:38:0.0399999991059303	0.00032	0.00127	0.00050	4.00984	D	1	06/17/2012 1:44:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
43	1	5	  0d 00:40:0.0399999991059303	  0d 00:39:0.0399999991059303	0.00033	0.00131	0.00050	4.00908	D	1	06/17/2012 1:45:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
44	1	5	  0d 00:41:0.0399999991059303	  0d 00:40:0.0399999991059303	0.00033	0.00134	0.00050	4.00855	D	1	06/17/2012 1:46:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
45	1	5	  0d 00:42:0.0399999991059303	  0d 00:41:0.0399999991059303	0.00034	0.00137	0.00050	4.00778	D	1	06/17/2012 1:47:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
46	1	5	  0d 00:43:0.0399999991059303	  0d 00:42:0.0399999991059303	0.00035	0.00141	0.00050	4.00710	D	1	06/17/2012 1:48:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
47	1	5	  0d 00:44:0.0399999991059303	  0d 00:43:0.0399999991059303	0.00036	0.00144	0.00050	4.00649	D	1	06/17/2012 1:49:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
